student_id,student_country,date_registered,purchase_id,purchase_type,date_purchased,paid,active_purchase,potential_stay
264570,IN,2022-02-22,,,,"(False, False)",False,False
264571,IN,2022-02-22,,,,"(False, False)",False,False
264572,AU,2022-02-22,17243.0,Annual,2022-02-25,"(True, True)",True,True
264573,US,2022-02-22,,,,"(False, False)",False,False
264574,US,2022-02-22,,,,"(False, False)",False,False
264575,AU,2022-02-22,,,,"(False, False)",False,False
264576,MY,2022-02-22,,,,"(False, False)",False,False
264578,IN,2022-02-22,,,,"(False, False)",False,False
264579,NL,2022-02-22,,,,"(False, False)",False,False
264580,IN,2022-02-22,,,,"(False, False)",False,False
264581,IN,2022-02-22,,,,"(False, False)",False,False
264582,CA,2022-02-22,,,,"(False, False)",False,False
264583,US,2022-02-22,,,,"(False, False)",False,False
264584,US,2022-02-22,,,,"(False, False)",False,False
264585,AU,2022-02-22,,,,"(False, False)",False,False
264586,TR,2022-02-22,,,,"(False, False)",False,False
264587,TR,2022-02-22,,,,"(False, False)",False,False
264588,US,2022-02-22,,,,"(False, False)",False,False
264589,US,2022-02-22,,,,"(False, False)",False,False
264590,IN,2022-02-22,,,,"(False, False)",False,False
264591,LB,2022-02-22,,,,"(False, False)",False,False
264592,US,2022-02-22,,,,"(False, False)",False,False
264593,FR,2022-02-22,,,,"(False, False)",False,False
264594,IN,2022-02-22,,,,"(False, False)",False,False
264595,IN,2022-02-22,,,,"(False, False)",False,False
264596,IN,2022-02-22,,,,"(False, False)",False,False
264597,TN,2022-02-22,,,,"(False, False)",False,False
264598,PK,2022-02-22,,,,"(False, False)",False,False
264599,IE,2022-02-22,,,,"(False, False)",False,False
264600,FR,2022-02-22,,,,"(False, False)",False,False
264601,DE,2022-02-22,,,,"(False, False)",False,False
264602,PK,2022-02-22,,,,"(False, False)",False,False
264603,IN,2022-02-22,,,,"(False, False)",False,False
264604,IT,2022-02-22,,,,"(False, False)",False,False
264605,GB,2022-02-22,,,,"(False, False)",False,False
264606,DE,2022-02-22,,,,"(False, False)",False,False
264607,US,2022-02-22,,,,"(False, False)",False,False
264608,GB,2022-02-22,,,,"(False, False)",False,False
264609,SD,2022-02-22,,,,"(False, False)",False,False
264610,IN,2022-02-22,,,,"(False, False)",False,False
264611,IN,2022-02-22,,,,"(False, False)",False,False
264612,EG,2022-02-22,,,,"(False, False)",False,False
264613,EG,2022-02-22,,,,"(False, False)",False,False
264614,AE,2022-02-22,,,,"(False, False)",False,False
264615,TR,2022-02-22,,,,"(False, False)",False,False
264616,EG,2022-02-22,,,,"(False, False)",False,False
264617,PA,2022-02-22,,,,"(False, False)",False,False
264618,ID,2022-02-22,,,,"(False, False)",False,False
264619,IN,2022-02-22,,,,"(False, False)",False,False
264620,RO,2022-02-22,,,,"(False, False)",False,False
264621,AR,2022-02-22,,,,"(False, False)",False,False
264622,EG,2022-02-22,,,,"(False, False)",False,False
264623,BR,2022-02-22,17331.0,Annual,2022-02-28,"(True, True)",True,True
264624,AT,2022-02-22,,,,"(False, False)",False,False
264625,IN,2022-02-22,,,,"(False, False)",False,False
264626,IN,2022-02-22,,,,"(False, False)",False,False
264627,ID,2022-02-22,,,,"(False, False)",False,False
264628,TR,2022-02-22,,,,"(False, False)",False,False
264629,NG,2022-02-22,,,,"(False, False)",False,False
264630,GB,2022-02-22,,,,"(False, False)",False,False
264631,IN,2022-02-22,,,,"(False, False)",False,False
264632,EG,2022-02-22,,,,"(False, False)",False,False
264633,IN,2022-02-22,,,,"(False, False)",False,False
264634,CA,2022-02-22,,,,"(False, False)",False,False
264635,PK,2022-02-22,,,,"(False, False)",False,False
264636,GB,2022-02-22,,,,"(False, False)",False,False
264637,GB,2022-02-22,17225.0,Annual,2022-02-24,"(True, True)",True,True
264638,NG,2022-02-22,,,,"(False, False)",False,False
264639,US,2022-02-22,,,,"(False, False)",False,False
264640,DE,2022-02-22,,,,"(False, False)",False,False
264641,IN,2022-02-22,,,,"(False, False)",False,False
264642,EG,2022-02-22,,,,"(False, False)",False,False
264643,CA,2022-02-22,,,,"(False, False)",False,False
264644,ZA,2022-02-22,,,,"(False, False)",False,False
264645,GB,2022-02-22,,,,"(False, False)",False,False
264646,IN,2022-02-22,,,,"(False, False)",False,False
264647,EG,2022-02-22,,,,"(False, False)",False,False
264648,DE,2022-02-22,,,,"(False, False)",False,False
264649,US,2022-02-22,,,,"(False, False)",False,False
264650,NZ,2022-02-22,,,,"(False, False)",False,False
264651,DE,2022-02-22,,,,"(False, False)",False,False
264652,US,2022-02-22,,,,"(False, False)",False,False
264653,IN,2022-02-22,,,,"(False, False)",False,False
264654,EG,2022-02-22,,,,"(False, False)",False,False
264655,ES,2022-02-22,,,,"(False, False)",False,False
264656,MA,2022-02-22,,,,"(False, False)",False,False
264657,MA,2022-02-22,,,,"(False, False)",False,False
264658,MA,2022-02-22,,,,"(False, False)",False,False
264659,PT,2022-02-22,,,,"(False, False)",False,False
264660,IE,2022-02-22,,,,"(False, False)",False,False
264661,ZA,2022-02-22,,,,"(False, False)",False,False
264662,ES,2022-02-22,,,,"(False, False)",False,False
264663,CA,2022-02-22,,,,"(False, False)",False,False
264664,MX,2022-02-22,,,,"(False, False)",False,False
264665,US,2022-02-22,,,,"(False, False)",False,False
264666,EG,2022-02-22,,,,"(False, False)",False,False
264667,PE,2022-02-22,,,,"(False, False)",False,False
264668,CO,2022-02-22,,,,"(False, False)",False,False
264669,US,2022-02-22,,,,"(False, False)",False,False
264670,CO,2022-02-22,,,,"(False, False)",False,False
264671,CO,2022-02-22,,,,"(False, False)",False,False
264672,US,2022-02-23,,,,"(False, False)",False,False
264673,US,2022-02-23,,,,"(False, False)",False,False
264674,DE,2022-02-23,,,,"(False, False)",False,False
264675,US,2022-02-23,,,,"(False, False)",False,False
264676,US,2022-02-23,,,,"(False, False)",False,False
264677,AU,2022-02-23,17192.0,Annual,2022-02-23,"(True, True)",True,True
264678,BE,2022-02-23,,,,"(False, False)",False,False
264679,CA,2022-02-23,17193.0,Annual,2022-02-23,"(True, True)",True,True
264680,CA,2022-02-23,,,,"(False, False)",False,False
264681,CA,2022-02-23,,,,"(False, False)",False,False
264682,CA,2022-02-23,,,,"(False, False)",False,False
264683,IN,2022-02-23,,,,"(False, False)",False,False
264684,PS,2022-02-23,,,,"(False, False)",False,False
264685,US,2022-02-23,,,,"(False, False)",False,False
264686,CO,2022-02-23,,,,"(False, False)",False,False
264687,US,2022-02-23,17595.0,Annual,2022-03-12,"(True, True)",True,True
264688,US,2022-02-23,,,,"(False, False)",False,False
264689,IN,2022-02-23,,,,"(False, False)",False,False
264690,KZ,2022-02-23,,,,"(False, False)",False,False
264691,MX,2022-02-23,,,,"(False, False)",False,False
264692,IN,2022-02-23,,,,"(False, False)",False,False
264693,IN,2022-02-23,,,,"(False, False)",False,False
264694,CA,2022-02-23,17196.0,Monthly,2022-02-23,"(False, False)",False,False
264695,OM,2022-02-23,,,,"(False, False)",False,False
264696,US,2022-02-23,17197.0,Annual,2022-02-23,"(True, True)",True,True
264697,US,2022-02-23,,,,"(False, False)",False,False
264698,IN,2022-02-23,,,,"(False, False)",False,False
264699,IN,2022-02-23,17278.0,Monthly,2022-02-27,"(False, False)",False,False
264700,IN,2022-02-23,,,,"(False, False)",False,False
264701,ET,2022-02-23,,,,"(False, False)",False,False
264702,ES,2022-02-23,,,,"(False, False)",False,False
264703,US,2022-02-23,,,,"(False, False)",False,False
264704,EG,2022-02-23,,,,"(False, False)",False,False
264705,EG,2022-02-23,,,,"(False, False)",False,False
264706,IN,2022-02-23,,,,"(False, False)",False,False
264707,CA,2022-02-23,,,,"(False, False)",False,False
264708,RU,2022-02-23,,,,"(False, False)",False,False
264709,EG,2022-02-23,,,,"(False, False)",False,False
264710,SE,2022-02-23,,,,"(False, False)",False,False
264711,IN,2022-02-23,,,,"(False, False)",False,False
264712,IN,2022-02-23,,,,"(False, False)",False,False
264713,EG,2022-02-23,,,,"(False, False)",False,False
264714,FR,2022-02-23,,,,"(False, False)",False,False
264715,BD,2022-02-23,,,,"(False, False)",False,False
264716,VN,2022-02-23,,,,"(False, False)",False,False
264717,VN,2022-02-23,,,,"(False, False)",False,False
264718,NG,2022-02-23,,,,"(False, False)",False,False
264719,TR,2022-02-23,,,,"(False, False)",False,False
264720,IN,2022-02-23,,,,"(False, False)",False,False
264721,ET,2022-02-23,,,,"(False, False)",False,False
264722,MA,2022-02-23,,,,"(False, False)",False,False
264723,TR,2022-02-23,,,,"(False, False)",False,False
264724,AZ,2022-02-23,,,,"(False, False)",False,False
264725,IN,2022-02-23,,,,"(False, False)",False,False
264726,IT,2022-02-23,,,,"(False, False)",False,False
264727,US,2022-02-23,,,,"(False, False)",False,False
264728,GB,2022-02-23,,,,"(False, False)",False,False
264729,IN,2022-02-23,,,,"(False, False)",False,False
264730,GB,2022-02-23,,,,"(False, False)",False,False
264731,DE,2022-02-23,,,,"(False, False)",False,False
264732,AE,2022-02-23,19142.0,Monthly,2022-05-07,"(False, False)",False,False
264733,IN,2022-02-23,,,,"(False, False)",False,False
264734,JO,2022-02-23,,,,"(False, False)",False,False
264735,EG,2022-02-23,,,,"(False, False)",False,False
264736,GB,2022-02-23,,,,"(False, False)",False,False
264737,IN,2022-02-23,,,,"(False, False)",False,False
264738,IN,2022-02-23,,,,"(False, False)",False,False
264739,KW,2022-02-23,,,,"(False, False)",False,False
264740,AZ,2022-02-23,,,,"(False, False)",False,False
264741,RS,2022-02-23,,,,"(False, False)",False,False
264742,RU,2022-02-23,,,,"(False, False)",False,False
264743,ES,2022-02-23,,,,"(False, False)",False,False
264744,IN,2022-02-23,,,,"(False, False)",False,False
264745,PT,2022-02-23,,,,"(False, False)",False,False
264746,GH,2022-02-23,17211.0,Monthly,2022-02-23,"(False, False)",False,False
264747,SA,2022-02-23,,,,"(False, False)",False,False
264748,IN,2022-02-23,,,,"(False, False)",False,False
264749,IT,2022-02-23,,,,"(False, False)",False,False
264750,AE,2022-02-23,,,,"(False, False)",False,False
264751,ZW,2022-02-23,,,,"(False, False)",False,False
264752,CA,2022-02-23,,,,"(False, False)",False,False
264753,SE,2022-02-23,,,,"(False, False)",False,False
264754,NG,2022-02-23,,,,"(False, False)",False,False
264755,EG,2022-02-23,,,,"(False, False)",False,False
264756,US,2022-02-23,,,,"(False, False)",False,False
264757,IN,2022-02-23,,,,"(False, False)",False,False
264758,AU,2022-02-23,,,,"(False, False)",False,False
264759,IQ,2022-02-23,,,,"(False, False)",False,False
264760,IN,2022-02-23,,,,"(False, False)",False,False
264761,BR,2022-02-23,17932.0,Monthly,2022-03-24,"(False, False)",False,False
264762,US,2022-02-23,,,,"(False, False)",False,False
264763,US,2022-02-23,,,,"(False, False)",False,False
264764,CA,2022-02-23,,,,"(False, False)",False,False
264765,IN,2022-02-23,,,,"(False, False)",False,False
264766,MX,2022-02-23,,,,"(False, False)",False,False
264767,PK,2022-02-23,,,,"(False, False)",False,False
264768,GB,2022-02-23,,,,"(False, False)",False,False
264769,IN,2022-02-23,,,,"(False, False)",False,False
264770,IN,2022-02-23,,,,"(False, False)",False,False
264771,GB,2022-02-23,,,,"(False, False)",False,False
264772,US,2022-02-23,,,,"(False, False)",False,False
264773,DE,2022-02-23,,,,"(False, False)",False,False
264774,MU,2022-02-23,,,,"(False, False)",False,False
264775,IN,2022-02-23,,,,"(False, False)",False,False
264776,US,2022-02-23,,,,"(False, False)",False,False
264777,US,2022-02-23,,,,"(False, False)",False,False
264778,DE,2022-02-23,,,,"(False, False)",False,False
264779,DE,2022-02-23,,,,"(False, False)",False,False
264780,CA,2022-02-23,,,,"(False, False)",False,False
264781,EG,2022-02-23,,,,"(False, False)",False,False
264782,US,2022-02-23,,,,"(False, False)",False,False
264783,NG,2022-02-23,,,,"(False, False)",False,False
264784,KW,2022-02-23,,,,"(False, False)",False,False
264785,PT,2022-02-23,,,,"(False, False)",False,False
264786,DE,2022-02-23,,,,"(False, False)",False,False
264787,PT,2022-02-23,,,,"(False, False)",False,False
264788,FR,2022-02-23,,,,"(False, False)",False,False
264789,BR,2022-02-23,,,,"(False, False)",False,False
264790,IQ,2022-02-23,,,,"(False, False)",False,False
264791,US,2022-02-23,,,,"(False, False)",False,False
264792,EG,2022-02-23,,,,"(False, False)",False,False
264793,ZA,2022-02-23,,,,"(False, False)",False,False
264794,GB,2022-02-23,,,,"(False, False)",False,False
264795,DE,2022-02-23,,,,"(False, False)",False,False
264796,TN,2022-02-23,,,,"(False, False)",False,False
264797,NL,2022-02-23,,,,"(False, False)",False,False
264798,IT,2022-02-23,,,,"(False, False)",False,False
264799,IN,2022-02-23,,,,"(False, False)",False,False
264800,US,2022-02-23,,,,"(False, False)",False,False
264801,IN,2022-02-23,,,,"(False, False)",False,False
264802,US,2022-02-23,,,,"(False, False)",False,False
264803,US,2022-02-23,,,,"(False, False)",False,False
264804,NZ,2022-02-23,,,,"(False, False)",False,False
264805,PK,2022-02-24,,,,"(False, False)",False,False
264806,US,2022-02-24,,,,"(False, False)",False,False
264807,SA,2022-02-24,,,,"(False, False)",False,False
264808,CA,2022-02-24,,,,"(False, False)",False,False
264809,US,2022-02-24,,,,"(False, False)",False,False
264810,US,2022-02-24,,,,"(False, False)",False,False
264811,AU,2022-02-24,,,,"(False, False)",False,False
264812,CA,2022-02-24,,,,"(False, False)",False,False
264813,IN,2022-02-24,,,,"(False, False)",False,False
264814,IN,2022-02-24,,,,"(False, False)",False,False
264815,EG,2022-02-24,,,,"(False, False)",False,False
264816,IN,2022-02-24,,,,"(False, False)",False,False
264817,IN,2022-02-24,,,,"(False, False)",False,False
264818,IN,2022-02-24,,,,"(False, False)",False,False
264819,IN,2022-02-24,,,,"(False, False)",False,False
264820,AR,2022-02-24,,,,"(False, False)",False,False
264821,TR,2022-02-24,,,,"(False, False)",False,False
264822,IN,2022-02-24,,,,"(False, False)",False,False
264823,EG,2022-02-24,,,,"(False, False)",False,False
264824,RU,2022-02-24,,,,"(False, False)",False,False
264825,US,2022-02-24,,,,"(False, False)",False,False
264826,CA,2022-02-24,17242.0,Annual,2022-02-25,"(True, True)",True,True
264827,ES,2022-02-24,,,,"(False, False)",False,False
264828,PK,2022-02-24,,,,"(False, False)",False,False
264829,IT,2022-02-24,,,,"(False, False)",False,False
264830,PK,2022-02-24,,,,"(False, False)",False,False
264831,NG,2022-02-24,,,,"(False, False)",False,False
264832,IN,2022-02-24,,,,"(False, False)",False,False
264833,IN,2022-02-24,,,,"(False, False)",False,False
264834,GB,2022-02-24,,,,"(False, False)",False,False
264835,GB,2022-02-24,,,,"(False, False)",False,False
264836,NG,2022-02-24,,,,"(False, False)",False,False
264837,TR,2022-02-24,,,,"(False, False)",False,False
264838,IN,2022-02-24,,,,"(False, False)",False,False
264839,AU,2022-02-24,,,,"(False, False)",False,False
264840,EG,2022-02-24,,,,"(False, False)",False,False
264841,ET,2022-02-24,,,,"(False, False)",False,False
264842,AZ,2022-02-24,,,,"(False, False)",False,False
264843,VN,2022-02-24,,,,"(False, False)",False,False
264844,BD,2022-02-24,,,,"(False, False)",False,False
264845,DE,2022-02-24,,,,"(False, False)",False,False
264846,BA,2022-02-24,,,,"(False, False)",False,False
264847,GB,2022-02-24,,,,"(False, False)",False,False
264848,TR,2022-02-24,,,,"(False, False)",False,False
264849,DZ,2022-02-24,,,,"(False, False)",False,False
264850,CN,2022-02-24,,,,"(False, False)",False,False
264851,DZ,2022-02-24,,,,"(False, False)",False,False
264852,AM,2022-02-24,,,,"(False, False)",False,False
264853,IN,2022-02-24,,,,"(False, False)",False,False
264854,IE,2022-02-24,,,,"(False, False)",False,False
264855,DE,2022-02-24,,,,"(False, False)",False,False
264856,IN,2022-02-24,18039.0,Annual,2022-03-28,"(True, True)",True,True
264857,PE,2022-02-24,,,,"(False, False)",False,False
264858,EG,2022-02-24,,,,"(False, False)",False,False
264859,IN,2022-02-24,,,,"(False, False)",False,False
264860,FR,2022-02-24,,,,"(False, False)",False,False
264861,NG,2022-02-24,,,,"(False, False)",False,False
264862,BD,2022-02-24,,,,"(False, False)",False,False
264863,DE,2022-02-24,,,,"(False, False)",False,False
264864,ZM,2022-02-24,,,,"(False, False)",False,False
264865,AR,2022-02-24,,,,"(False, False)",False,False
264866,FR,2022-02-24,,,,"(False, False)",False,False
264867,ID,2022-02-24,,,,"(False, False)",False,False
264868,IN,2022-02-24,,,,"(False, False)",False,False
264869,IN,2022-02-24,,,,"(False, False)",False,False
264870,IN,2022-02-24,,,,"(False, False)",False,False
264871,BR,2022-02-24,,,,"(False, False)",False,False
264872,SD,2022-02-24,,,,"(False, False)",False,False
264873,IN,2022-02-24,,,,"(False, False)",False,False
264874,IN,2022-02-24,,,,"(False, False)",False,False
264875,NG,2022-02-24,,,,"(False, False)",False,False
264876,IN,2022-02-24,,,,"(False, False)",False,False
264877,DE,2022-02-24,,,,"(False, False)",False,False
264878,IN,2022-02-24,,,,"(False, False)",False,False
264879,US,2022-02-24,,,,"(False, False)",False,False
264880,PT,2022-02-24,,,,"(False, False)",False,False
264881,GB,2022-02-24,,,,"(False, False)",False,False
264882,GB,2022-02-24,,,,"(False, False)",False,False
264883,GB,2022-02-24,,,,"(False, False)",False,False
264884,LV,2022-02-24,,,,"(False, False)",False,False
264885,IN,2022-02-24,,,,"(False, False)",False,False
264886,DZ,2022-02-24,,,,"(False, False)",False,False
264887,EG,2022-02-24,,,,"(False, False)",False,False
264888,MX,2022-02-24,18834.0,Monthly,2022-04-25,"(False, False)",False,False
264889,SE,2022-02-24,,,,"(False, False)",False,False
264890,CI,2022-02-24,,,,"(False, False)",False,False
264891,US,2022-02-24,,,,"(False, False)",False,False
264892,IN,2022-02-24,,,,"(False, False)",False,False
264893,IN,2022-02-24,,,,"(False, False)",False,False
264894,ID,2022-02-24,,,,"(False, False)",False,False
264895,IN,2022-02-24,,,,"(False, False)",False,False
264896,NL,2022-02-24,,,,"(False, False)",False,False
264897,US,2022-02-24,,,,"(False, False)",False,False
264898,IN,2022-02-24,,,,"(False, False)",False,False
264899,EG,2022-02-24,,,,"(False, False)",False,False
